"edad","ultima_vez_navego_internet","tiene_telefono_fijo","tiene_computadora","dias_uso_computadora_semana","usa_computadora_como_herramienta_trabajo","usa_computadora_musica_videos","usa_computadora_juegos","usa_computadora_internet","usa_computadora_estudio","tiene_tv","mira_noticias_tv","mira_deportes_tv","mira_salud_educacion_tv","mira_entretenimiento_tv","tiene_tv_cable","tiene_tv_satelital","tiene_radio","tiene_internet_fijo","usa_internet_contactar_amigos","usa_internet_buscar_info","usa_internet_para_trabajo","tiene_celular","usa_celular_llamadas","usa_celular_sms","usa_celular_musica","usa_celular_videos","usa_celular_juegos","usa_celular_conect_internet","usa_celular_fotos","prepago_postpago","empresa_telco","so_celular","usa_internet_cel_contactar_amigos","usa_internet_cel_buscar_info","usa_internet_cel_fin_academico","usa_internet_cel_trabajo","usa_internet_cel_ver_noticias","usa_internet_cel_descargar_archivos","usa_internet_cel_jugar","usa_internet_cel_musica_video","usa_internet_cel_rrss","usa_internet_cel_correo_electr","dias_uso_internet_semana","busca_noticias_internet","busca_bienes_servicios_internet","busca_trabajo_internet","busca_serv_salud_internet","busca_ciencia_tecnologia_internet","busca_entretenimiento_internet","busca_turismo_internet","busca_info_educativa_interent","busca_negocios_interent","busca_arte_cultura_internet","realizo_postgrado_internet","trabajo_alguna_vez","nivel_uso_internet_para_trabajo","trabajo_relacionado_tecnologias","realizo_compra_por_internet","realizo_oferta_por_internet","consulta_movimientos_bancarios","realizo_transferencias_bancarias","realizo_pago_servicios_banco","usa_rrss","usa_facebook","usa_twitter","usa_whatsapp","usa_telegram","usa_instagram","usa_youtube","usa_rrss_conocer_gente","usa_rrss_temas_politicos","usa_rrss_noticias","usa_rrss_compartir_contenido","usa_rrss_videos_fotos","usa_rrss_negocios","usa_rrss_seguir_cuentas","cant_dias_usa_rrss","apoyo_causa_social_rrss","pertenece_grupo_o_comunidad","comunidad_videojuegos","comudad_profesional_estudio","comunidad_deportes","comunidad_educacion","comunidad_musica","realizo_llamada_voz_internet","prefiere_medio_para_noticias_nacionales","prefiere_medio_para_noticias_internacionales","prefiere_medio_ciencia_tecnologia","prefiere_medio_para_entretenimiento","prefiere_medio_para_ofertas_laborales","cree_medio_rapido","cree_medio_veridico","cree_medio_serio","cree_medio_claro","cree_medio_imparcial","cree_medio_profundo","cree_medio_participativo","edad_uso_computadora_primera_vez","sexo","nivel_instruccion","estado_civil","primer_idioma","categoria_ocupacional","nivel_instruccion_jefe_hogar","estabilidad_laboral_jefe_hogar","ingreso_mensual_prom_hogar","tiene_agua_potable","tiene_alcantarillado","tiene_energia_electrica","tiene_lavadora","tiene_microondas","tiene_calefon","tiene_tarjeta_credto","tiene_casa_propia","cant_banios","tiene_automovil_reciente","viajo_extranjero_con_familia","cant_personas_convive","departamento","tipo_localidad","pago_internet_mes_out","gasto_mes_telco_out"
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,2,14,0,3,1,2,6,1,2,1,1,0,1,0,0,0,0,0,1,0,0,7,6,3,0,50
23,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,3,0,0,0,1,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,1,2,1,1,2,2,2,2,3,2,16,1,6,1,3,6,1,2,1,1,0,1,0,0,0,0,0,1,1,0,8,6,3,20,30
20,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,2,2,2,2,2,1,16,1,3,1,3,9,1,2,1,1,0,1,0,0,0,0,1,1,0,0,5,6,3,50,30
41,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,1,1,1,0,0,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,4,5,3,1,4,4,5,5,4,4,5,20,0,7,2,1,1,4,1,3,1,1,1,0,0,0,0,1,1,0,0,3,6,3,160,70
16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,2,2,13,0,2,1,1,6,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,6,3,40,30
21,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,19,0,3,2,3,3,3,2,1,1,0,1,0,0,0,0,1,1,0,0,5,6,3,20,10
19,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,1,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,2,1,1,4,2,1,6,4,5,5,15,0,3,1,3,6,1,2,1,1,1,1,0,0,0,0,1,1,0,0,6,6,3,130,20
35,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,3,0,0,0,1,1,0,1,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1,1,1,2,3,7,7,7,7,16,0,6,1,1,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,6,6,3,50,100
35,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,1,0,1,1,0,1,1,1,2,1,0,1,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,2,24,1,6,1,1,3,1,5,2,1,1,1,0,0,0,0,1,1,0,0,3,6,3,50,20
25,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,1,1,0,1,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13,0,3,2,1,7,1,2,2,1,1,1,0,0,0,0,1,1,0,0,8,6,3,20,35
19,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1,1,2,5,1,1,1,1,1,6,12,0,3,1,1,6,1,1,1,1,1,1,0,0,0,0,1,1,0,0,4,6,3,0,0
21,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,5,13,1,3,1,1,6,1,1,6,1,1,1,0,0,0,0,1,1,1,0,2,6,3,0,0
37,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,30,0,2,2,1,7,4,1,2,1,1,1,0,0,0,0,1,1,1,0,6,6,3,100,50
20,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,1,1,14,1,3,2,1,1,3,1,2,1,1,1,0,0,0,0,1,1,1,0,6,6,3,35,70
23,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,1,1,14,1,3,2,1,2,1,2,1,1,0,1,0,0,0,0,1,1,1,0,5,6,3,30,50
17,1,0,1,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5,5,2,1,4,1,1,1,12,1,3,1,1,6,5,1,2,1,1,1,0,0,0,0,1,1,0,0,3,6,3,0,0
19,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,0,1,1,1,0,0,6,1,0,0,0,1,1,0,1,0,0,0,1,3,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,1,1,2,2,2,1,1,2,3,2,15,0,2,1,1,6,1,1,1,1,1,1,0,0,0,0,1,1,0,0,5,6,3,50,55
20,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0,1,0,0,0,1,6,6,5,5,4,5,2,7,3,6,1,2,11,0,6,1,1,6,4,5,1,1,1,1,0,0,0,0,0,1,0,0,2,6,3,40,30
25,1,0,1,7,1,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,1,5,1,5,6,1,5,1,3,5,6,5,5,20,1,4,1,3,3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,6,6,3,60,100
25,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,0,0,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,4,0,1,0,0,1,1,0,0,1,6,6,1,2,6,1,2,1,5,6,6,18,0,3,2,3,7,3,1,2,1,1,1,0,0,0,0,0,1,1,0,6,6,3,100,120
26,1,0,1,7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,3,0,1,1,0,1,1,1,1,5,5,5,6,5,5,6,2,3,1,4,6,21,0,5,1,1,1,5,1,3,1,1,1,0,0,0,0,1,1,1,0,4,6,3,100,240
26,1,0,1,6,1,0,0,0,1,1,1,0,0,0,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,2,5,1,1,2,5,2,3,1,6,3,2,21,1,6,1,1,6,3,1,2,1,1,1,0,0,1,0,1,2,0,0,3,6,3,45,140
28,1,0,1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,3,0,0,0,1,1,0,1,0,0,1,1,1,2,1,1,0,0,1,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,5,5,7,6,6,7,7,7,7,6,6,14,1,6,1,1,1,2,2,3,1,1,1,0,0,0,0,1,1,0,0,6,6,3,130,110
28,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,1,1,6,5,1,1,2,1,6,14,0,3,2,3,7,3,4,1,1,1,1,0,0,0,0,0,1,0,0,3,6,3,50,100
62,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,3,0,0,0,1,1,0,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,2,7,7,7,7,7,7,1,39,1,2,2,3,10,2,3,1,1,1,1,0,0,0,0,1,1,0,0,3,6,3,80,20
50,1,1,1,7,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2,1,0,1,1,1,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,7,1,1,0,0,0,1,0,1,6,1,5,1,5,5,1,5,1,5,1,5,30,0,6,1,1,2,6,2,2,1,1,1,0,1,0,0,0,2,0,0,2,7,2,20,150
35,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,2,4,1,1,3,1,1,2,1,7,7,6,18,1,7,1,1,2,1,4,4,1,1,1,1,1,0,0,1,2,0,0,10,7,2,2,100
20,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,5,0,0,0,0,1,1,0,1,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5,0,1,0,0,1,0,1,1,1,1,3,1,3,5,3,1,1,3,2,2,12,0,6,1,1,6,2,1,2,1,1,1,0,1,0,0,1,2,0,0,7,7,2,20,70
25,1,0,1,2,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,2,1,0,1,1,0,1,1,0,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,1,1,5,5,6,3,6,3,3,5,6,3,6,9,1,7,2,1,1,7,1,2,1,1,1,1,0,0,0,0,1,0,0,4,7,2,20,30
26,3,1,1,3,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,7,1,1,0,1,0,0,1,1,1,1,6,6,3,1,1,1,1,1,1,6,10,0,3,1,1,2,3,2,3,1,1,1,1,1,1,0,1,2,0,0,5,7,2,100,50
32,1,0,1,2,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,2,1,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,6,6,6,7,6,1,3,1,3,6,1,10,1,7,1,1,9,6,1,2,1,1,1,0,0,0,0,1,1,0,0,4,7,2,60,200
18,1,0,1,4,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,5,1,0,0,0,0,0,0,1,1,1,5,6,1,5,1,1,6,1,5,6,7,0,2,1,1,6,5,1,3,1,1,1,0,0,1,0,1,1,0,0,2,7,2,60,200
25,1,0,1,3,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,7,1,0,0,0,0,0,0,1,1,6,6,6,2,6,1,3,1,2,6,2,8,1,6,1,1,6,7,1,2,1,1,1,0,0,1,0,1,2,0,0,3,7,2,55,150
21,1,0,1,5,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,2,1,0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,6,6,5,6,1,6,1,3,3,3,6,1,5,1,6,1,1,6,7,1,3,1,1,1,1,0,1,0,1,2,0,0,6,7,2,60,300
48,1,1,1,3,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,2,20,1,6,3,1,3,3,1,3,1,1,1,1,0,0,0,1,2,0,0,8,7,2,100,200
32,1,0,1,3,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,1,6,6,6,2,6,1,3,1,1,3,1,7,0,6,1,1,3,1,4,1,1,1,1,1,0,0,0,1,2,0,0,6,7,2,40,30
40,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,30,0,1,2,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,4,7,2,60,100
62,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,6,0,0,0,0,0,0,0,1,2,1,1,2,1,2,1,2,2,2,2,2,40,1,4,2,1,8,4,5,1,1,1,1,1,0,1,0,1,2,0,0,4,7,2,55,100
70,1,1,1,5,1,0,0,0,0,1,1,1,0,1,0,1,1,3,0,0,0,1,1,1,0,0,0,1,1,1,2,1,1,1,0,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,7,0,1,0,1,0,0,0,1,1,1,4,1,7,5,5,1,1,1,1,6,25,1,3,2,1,2,3,1,4,1,1,1,0,0,0,0,1,1,1,0,6,7,2,60,100
21,1,0,1,5,0,1,0,1,0,1,1,0,0,1,0,1,1,3,0,0,0,1,1,1,0,1,1,1,0,1,2,1,1,1,1,0,1,0,1,1,1,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,7,0,1,0,1,0,0,0,1,5,6,5,1,4,5,1,1,1,1,1,7,15,1,6,1,1,6,3,1,4,1,1,1,0,0,0,0,1,1,0,0,7,7,2,60,100
22,1,0,1,5,0,0,0,1,1,1,1,0,1,1,1,0,1,3,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,7,0,1,0,0,0,1,0,1,1,5,5,1,7,6,4,4,4,4,4,6,16,0,6,1,1,6,7,1,4,1,1,1,1,0,0,0,1,2,1,0,3,7,2,50,60
25,1,1,1,5,1,0,0,0,1,1,1,1,1,0,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,2,2,1,1,1,0,1,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,1,1,1,4,4,1,1,1,1,1,1,1,19,0,6,2,1,3,7,1,4,1,1,1,0,0,1,0,1,1,1,0,4,7,2,200,150
35,1,0,0,4,1,0,0,0,0,1,1,0,0,1,0,1,1,3,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,7,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,7,0,1,0,0,0,1,0,1,1,4,5,1,4,5,5,5,5,5,5,5,15,0,3,1,1,2,3,4,3,1,1,1,0,0,0,0,1,1,0,0,4,7,2,55,100
25,1,0,1,7,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,7,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,1,5,1,5,1,1,1,1,1,1,1,19,1,7,1,1,2,7,1,4,1,1,1,0,0,0,0,1,2,1,0,4,7,2,200,400
30,1,0,0,5,1,0,0,0,0,1,1,0,0,1,0,1,1,3,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,7,1,0,0,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,7,0,0,0,0,0,0,0,1,4,5,4,4,4,4,3,3,3,4,4,6,25,1,6,1,1,1,6,1,4,1,1,1,0,0,0,0,1,2,1,0,5,7,2,55,130
39,1,0,1,4,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,7,0,1,0,0,0,1,0,1,5,5,4,1,5,5,4,4,4,4,4,4,20,0,2,2,1,7,2,1,3,1,1,1,0,0,0,0,1,2,0,0,4,7,2,55,120
55,1,0,1,6,1,0,0,1,0,1,1,1,0,1,1,1,1,3,0,0,0,1,1,1,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,28,1,6,2,1,2,6,2,3,1,1,1,0,0,1,0,1,2,0,0,5,7,2,200,150
41,1,0,1,5,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,1,6,1,3,1,2,3,1,2,3,2,17,1,8,2,1,4,8,1,2,1,1,1,1,0,1,0,1,2,0,0,6,7,2,60,400
22,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,1,1,0,1,0,0,1,1,1,1,3,1,0,0,1,0,0,0,1,1,0,7,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,7,0,1,0,1,0,0,0,1,1,1,6,1,1,1,6,3,1,2,3,6,12,0,6,1,1,6,3,1,2,1,1,1,0,0,0,0,0,1,0,0,4,7,2,55,70
15,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,3,0,0,0,1,1,0,1,0,0,1,1,1,3,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,7,0,1,0,0,1,1,1,1,1,1,3,1,3,2,3,3,1,5,3,2,10,1,2,1,1,6,6,1,2,1,1,1,1,0,0,0,0,2,0,0,3,7,2,60,120
64,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,6,1,1,1,6,3,1,2,3,1,27,1,4,2,1,3,4,1,1,1,1,1,1,0,1,0,1,2,0,0,6,7,2,50,60
